timestamp,image_path,linear_x,angular_z
83.128,images/frame_83128.jpg,0.8,0.0
84.349,images/frame_84349.jpg,0.8,0.0
85.636,images/frame_85636.jpg,0.8,0.0
87.979,images/frame_87979.jpg,0.8,0.0
89.167,images/frame_89167.jpg,0.8,0.0
90.388,images/frame_90388.jpg,0.8,0.0
91.576,images/frame_91576.jpg,0.8,0.0
92.731,images/frame_92731.jpg,0.8,0.0
93.919,images/frame_93919.jpg,0.8,0.0
95.14,images/frame_95140.jpg,0.8,0.0
97.516,images/frame_97516.jpg,0.8,0.0
98.704,images/frame_98704.jpg,0.8,0.0
99.892,images/frame_99892.jpg,0.8,0.0
101.146,images/frame_101146.jpg,0.8,0.0
102.4,images/frame_102400.jpg,0.8,0.0
103.588,images/frame_103588.jpg,0.8,0.0
104.809,images/frame_104809.jpg,0.8,0.0
105.997,images/frame_105997.jpg,0.8,0.0
107.218,images/frame_107218.jpg,0.8,0.0
108.439,images/frame_108439.jpg,0.8,0.0
110.782,images/frame_110782.jpg,0.8,0.0
111.97,images/frame_111970.jpg,0.8,0.0
113.191,images/frame_113191.jpg,0.8,0.0
115.666,images/frame_115666.jpg,0.8,0.0
116.854,images/frame_116854.jpg,0.8,0.0
118.042,images/frame_118042.jpg,0.8,0.0
119.23,images/frame_119230.jpg,0.8,0.0
120.451,images/frame_120451.jpg,0.8,0.0
121.672,images/frame_121672.jpg,0.8,0.0
122.893,images/frame_122893.jpg,0.8,0.0
124.081,images/frame_124081.jpg,0.8,0.0
125.269,images/frame_125269.jpg,0.8,0.0
127.645,images/frame_127645.jpg,0.8,0.0
130.021,images/frame_130020.jpg,0.8,0.0
131.209,images/frame_131209.jpg,0.8,0.0
132.43,images/frame_132430.jpg,0.8,0.0
133.618,images/frame_133618.jpg,0.8,0.0
134.806,images/frame_134806.jpg,0.8,0.0
136.027,images/frame_136027.jpg,0.8,0.0
137.182,images/frame_137182.jpg,0.8,0.0
138.106,images/frame_138106.jpg,0.8,0.0
139.459,images/frame_139459.jpg,0.8,0.0
140.614,images/frame_140614.jpg,0.8,0.0
141.901,images/frame_141901.jpg,0.8,0.0
143.089,images/frame_143089.jpg,0.8,0.0
144.31,images/frame_144310.jpg,0.8,0.0
145.597,images/frame_145597.jpg,0.8,0.0
146.785,images/frame_146785.jpg,0.8,0.0
147.973,images/frame_147973.jpg,0.8,0.0
149.26,images/frame_149260.jpg,0.8,0.0
150.415,images/frame_150415.jpg,0.8,0.0
152.824,images/frame_152824.jpg,0.8,0.0
154.045,images/frame_154045.jpg,0.8,0.0
155.233,images/frame_155233.jpg,0.8,0.0
156.421,images/frame_156421.jpg,0.8,0.0
157.609,images/frame_157609.jpg,0.8,0.0
158.797,images/frame_158797.jpg,0.8,0.0
159.919,images/frame_159919.jpg,0.8,0.0
161.107,images/frame_161107.jpg,0.8,0.0
162.295,images/frame_162295.jpg,0.8,0.0
163.516,images/frame_163516.jpg,0.8,0.0
164.704,images/frame_164704.jpg,0.8,0.0
165.859,images/frame_165859.jpg,0.8,0.0
167.08,images/frame_167080.jpg,0.8,0.0
168.301,images/frame_168301.jpg,0.8,0.0
169.522,images/frame_169522.jpg,0.8,0.0
174.34,images/frame_174340.jpg,0.8,0.0
175.528,images/frame_175528.jpg,0.8,0.0
176.716,images/frame_176716.jpg,0.8,0.0
177.904,images/frame_177904.jpg,0.8,0.0
179.092,images/frame_179092.jpg,0.8,0.0
180.313,images/frame_180313.jpg,0.8,0.0
181.501,images/frame_181501.jpg,0.8,0.0
182.755,images/frame_182755.jpg,0.8,0.0
184.009,images/frame_184009.jpg,0.8,0.0
186.385,images/frame_186385.jpg,0.8,0.0
188.86,images/frame_188860.jpg,0.8,0.0
190.048,images/frame_190048.jpg,0.8,0.0
191.269,images/frame_191269.jpg,0.8,0.0
192.49,images/frame_192490.jpg,0.8,0.0
193.777,images/frame_193777.jpg,0.8,0.0
196.351,images/frame_196351.jpg,0.8,0.0
197.506,images/frame_197506.jpg,0.8,0.0
198.793,images/frame_198793.jpg,0.8,0.0
200.047,images/frame_200047.jpg,0.8,0.0
201.367,images/frame_201367.jpg,0.8,0.0
203.842,images/frame_203842.jpg,0.8,0.0
205.03,images/frame_205030.jpg,0.8,0.0
206.218,images/frame_206218.jpg,0.8,0.0
207.505,images/frame_207505.jpg,0.8,0.0
208.66,images/frame_208660.jpg,0.8,0.0
209.848,images/frame_209848.jpg,0.8,0.0
211.069,images/frame_211069.jpg,0.8,0.0
212.323,images/frame_212323.jpg,0.8,0.0
213.412,images/frame_213412.jpg,0.8,0.0
214.699,images/frame_214699.jpg,0.8,0.0
215.689,images/frame_215689.jpg,0.8,0.0
217.636,images/frame_217636.jpg,0.8,0.0
220.012,images/frame_220012.jpg,0.8,0.0
221.2,images/frame_221200.jpg,0.8,0.0
222.421,images/frame_222421.jpg,0.8,0.0
223.609,images/frame_223609.jpg,0.8,0.0
224.797,images/frame_224797.jpg,0.8,0.0
226.084,images/frame_226084.jpg,0.8,0.0
227.305,images/frame_227305.jpg,0.8,0.0
228.559,images/frame_228559.jpg,0.8,0.0
229.747,images/frame_229747.jpg,0.8,0.0
230.869,images/frame_230869.jpg,0.8,0.0
232.09,images/frame_232090.jpg,0.8,0.0
233.278,images/frame_233278.jpg,0.8,0.0
234.631,images/frame_234631.jpg,0.8,0.0
237.238,images/frame_237238.jpg,0.8,0.0
238.393,images/frame_238393.jpg,0.8,0.0
240.901,images/frame_240901.jpg,0.8,0.0
242.155,images/frame_242155.jpg,0.8,0.0
243.343,images/frame_243343.jpg,0.8,0.0
244.564,images/frame_244564.jpg,0.8,0.0
246.973,images/frame_246973.jpg,0.8,0.0
249.217,images/frame_249217.jpg,0.8,0.0
251.758,images/frame_251758.jpg,0.8,0.0
254.299,images/frame_254299.jpg,0.8,0.0
258.061,images/frame_258060.jpg,0.8,0.0
259.249,images/frame_259249.jpg,0.8,0.0
260.47,images/frame_260470.jpg,0.8,0.0
261.691,images/frame_261690.jpg,0.8,0.0
264.199,images/frame_264199.jpg,0.8,0.0
265.387,images/frame_265387.jpg,0.8,0.0
267.763,images/frame_267763.jpg,0.8,0.0
268.951,images/frame_268951.jpg,0.8,0.0
270.205,images/frame_270205.jpg,0.8,0.0
271.426,images/frame_271426.jpg,0.8,0.0
272.614,images/frame_272614.jpg,0.8,0.0
273.736,images/frame_273736.jpg,0.8,0.0
274.957,images/frame_274957.jpg,0.8,0.0
276.178,images/frame_276178.jpg,0.8,0.0
277.366,images/frame_277366.jpg,0.8,0.0
278.554,images/frame_278554.jpg,0.8,0.0
279.709,images/frame_279709.jpg,0.8,0.0
280.864,images/frame_280864.jpg,0.8,0.0
282.052,images/frame_282052.jpg,0.8,0.0
283.273,images/frame_283273.jpg,0.8,0.0
285.814,images/frame_285814.jpg,0.8,0.0
288.223,images/frame_288223.jpg,0.8,0.0
289.279,images/frame_289279.jpg,0.8,0.0
290.5,images/frame_290500.jpg,0.8,0.0
291.754,images/frame_291754.jpg,0.8,0.0
292.975,images/frame_292975.jpg,0.8,0.0
294.031,images/frame_294031.jpg,0.8,0.0
295.219,images/frame_295219.jpg,0.8,0.0
296.44,images/frame_296440.jpg,0.8,0.0
298.783,images/frame_298783.jpg,0.8,0.0
301.258,images/frame_301258.jpg,0.8,0.0
302.479,images/frame_302479.jpg,0.8,0.0
306.01,images/frame_306010.jpg,0.8,0.0
308.386,images/frame_308386.jpg,0.8,0.0
309.64,images/frame_309640.jpg,0.8,0.0
311.092,images/frame_311092.jpg,0.8,0.0
312.214,images/frame_312214.jpg,0.8,0.0
314.524,images/frame_314524.jpg,0.8,0.0
316.933,images/frame_316933.jpg,0.8,0.0
318.187,images/frame_318187.jpg,0.8,0.0
319.309,images/frame_319309.jpg,0.8,0.0
320.398,images/frame_320398.jpg,0.8,0.0
321.652,images/frame_321652.jpg,0.8,0.0
322.741,images/frame_322741.jpg,0.8,0.0
324.952,images/frame_324952.jpg,0.8,0.0
325.942,images/frame_325942.jpg,0.8,0.0
327.064,images/frame_327064.jpg,0.8,0.0
329.374,images/frame_329374.jpg,0.8,0.0
332.773,images/frame_332773.jpg,0.8,0.0
333.994,images/frame_333994.jpg,0.8,0.0
335.215,images/frame_335215.jpg,0.8,0.0
336.403,images/frame_336403.jpg,0.8,0.0
338.878,images/frame_338878.jpg,0.8,0.0
341.32,images/frame_341320.jpg,0.8,0.0
342.574,images/frame_342574.jpg,0.8,0.0
343.828,images/frame_343828.jpg,0.8,0.0
345.115,images/frame_345115.jpg,0.8,0.0
346.369,images/frame_346369.jpg,0.8,0.0
348.613,images/frame_348613.jpg,0.8,0.0
349.834,images/frame_349834.jpg,0.8,0.0
351.121,images/frame_351121.jpg,0.8,0.0
352.276,images/frame_352276.jpg,0.8,0.0
353.431,images/frame_353431.jpg,0.8,0.0
354.718,images/frame_354718.jpg,0.8,0.0
355.972,images/frame_355972.jpg,0.8,0.0
358.513,images/frame_358513.jpg,0.8,0.0
359.734,images/frame_359734.jpg,0.8,0.0
360.988,images/frame_360988.jpg,0.8,0.0
362.209,images/frame_362209.jpg,0.8,0.0
363.463,images/frame_363463.jpg,0.8,0.0
364.684,images/frame_364684.jpg,0.8,0.0
365.938,images/frame_365938.jpg,0.8,0.0
367.192,images/frame_367192.jpg,0.8,0.0
368.479,images/frame_368479.jpg,0.8,0.0
369.667,images/frame_369667.jpg,0.8,0.0
370.921,images/frame_370921.jpg,0.8,0.0
372.109,images/frame_372109.jpg,0.8,0.0
373.33,images/frame_373330.jpg,0.8,0.0
374.551,images/frame_374551.jpg,0.8,0.0
377.059,images/frame_377059.jpg,0.8,0.0
378.247,images/frame_378247.jpg,0.8,0.0
379.501,images/frame_379501.jpg,0.8,0.0
380.788,images/frame_380788.jpg,0.8,0.0
382.042,images/frame_382042.jpg,0.8,0.0
383.362,images/frame_383362.jpg,0.8,0.0
384.583,images/frame_384583.jpg,0.8,0.0
385.738,images/frame_385738.jpg,0.8,0.0
387.025,images/frame_387025.jpg,0.8,0.0
388.246,images/frame_388246.jpg,0.8,0.0
389.467,images/frame_389467.jpg,0.8,0.0
390.688,images/frame_390688.jpg,0.8,0.0
391.942,images/frame_391942.jpg,0.8,0.0
393.163,images/frame_393163.jpg,0.8,0.0
394.417,images/frame_394417.jpg,0.8,0.0
395.638,images/frame_395638.jpg,0.8,0.0
396.991,images/frame_396991.jpg,0.8,0.0
399.466,images/frame_399466.jpg,0.8,0.0
400.687,images/frame_400687.jpg,0.8,0.0
401.941,images/frame_401941.jpg,0.8,0.0
403.162,images/frame_403162.jpg,0.8,0.0
404.449,images/frame_404449.jpg,0.8,0.0
406.924,images/frame_406924.jpg,0.8,0.0
408.145,images/frame_408145.jpg,0.8,0.0
409.399,images/frame_409399.jpg,0.8,0.0
410.62,images/frame_410620.jpg,0.8,0.0
413.095,images/frame_413095.jpg,0.8,0.0
414.283,images/frame_414283.jpg,0.8,0.0
415.537,images/frame_415537.jpg,0.8,0.0
416.791,images/frame_416791.jpg,0.8,0.0
419.299,images/frame_419299.jpg,0.8,0.0
420.52,images/frame_420520.jpg,0.8,0.0
423.061,images/frame_423061.jpg,0.8,0.0
424.315,images/frame_424315.jpg,0.8,0.0
425.569,images/frame_425569.jpg,0.8,0.0
426.757,images/frame_426757.jpg,0.8,0.0
428.044,images/frame_428044.jpg,0.8,0.0
429.298,images/frame_429298.jpg,0.8,0.0
431.74,images/frame_431740.jpg,0.8,0.0
432.961,images/frame_432961.jpg,0.8,0.0
434.215,images/frame_434215.jpg,0.8,0.0
436.723,images/frame_436723.jpg,0.8,0.0
437.977,images/frame_437977.jpg,0.8,0.0
439.297,images/frame_439297.jpg,0.8,0.0
440.518,images/frame_440518.jpg,0.8,0.0
441.871,images/frame_441871.jpg,0.8,0.0
443.092,images/frame_443092.jpg,0.8,0.0
444.346,images/frame_444346.jpg,0.8,0.0
445.567,images/frame_445567.jpg,0.8,0.0
446.821,images/frame_446821.jpg,0.8,0.0
448.042,images/frame_448042.jpg,0.8,0.0
450.484,images/frame_450484.jpg,0.8,0.0
451.738,images/frame_451738.jpg,0.8,0.0
453.091,images/frame_453091.jpg,0.8,0.0
454.246,images/frame_454246.jpg,0.8,0.0
455.566,images/frame_455566.jpg,0.8,0.0
456.787,images/frame_456787.jpg,0.8,0.0
458.041,images/frame_458041.jpg,0.8,0.0
459.262,images/frame_459262.jpg,0.8,0.0
460.549,images/frame_460549.jpg,0.8,0.0
461.77,images/frame_461770.jpg,0.8,0.0
462.991,images/frame_462991.jpg,0.8,0.0
464.212,images/frame_464212.jpg,0.8,0.0
465.466,images/frame_465466.jpg,0.8,0.0
466.72,images/frame_466720.jpg,0.8,0.0
467.941,images/frame_467941.jpg,0.8,0.0
471.736,images/frame_471736.jpg,0.8,0.0
474.211,images/frame_474211.jpg,0.8,0.0
475.465,images/frame_475465.jpg,0.8,0.0
476.653,images/frame_476653.jpg,0.8,0.0
478.006,images/frame_478006.jpg,0.8,0.0
479.26,images/frame_479260.jpg,0.8,0.0
480.448,images/frame_480448.jpg,0.8,0.0
481.702,images/frame_481702.jpg,0.8,0.0
482.956,images/frame_482956.jpg,0.8,0.0
484.21,images/frame_484210.jpg,0.8,0.0
485.431,images/frame_485431.jpg,0.8,0.0
486.685,images/frame_486685.jpg,0.8,0.0
489.16,images/frame_489160.jpg,0.8,0.0
490.348,images/frame_490348.jpg,0.8,0.0
492.823,images/frame_492823.jpg,0.8,0.0
494.077,images/frame_494077.jpg,0.8,0.0
497.806,images/frame_497806.jpg,0.8,0.0
499.027,images/frame_499027.jpg,0.8,0.0
500.281,images/frame_500281.jpg,0.8,0.0
501.502,images/frame_501502.jpg,0.8,0.0
502.657,images/frame_502657.jpg,0.8,0.0
506.419,images/frame_506419.jpg,0.8,0.0
507.64,images/frame_507640.jpg,0.8,0.0
510.115,images/frame_510115.jpg,0.8,0.0
511.336,images/frame_511336.jpg,0.8,0.0
512.557,images/frame_512557.jpg,0.8,0.0
513.778,images/frame_513778.jpg,0.8,0.0
517.507,images/frame_517506.jpg,0.8,0.0
518.728,images/frame_518727.jpg,0.8,0.0
519.982,images/frame_519982.jpg,0.8,0.0
521.269,images/frame_521269.jpg,0.8,0.0
522.49,images/frame_522490.jpg,0.8,0.0
523.744,images/frame_523744.jpg,0.8,0.0
524.998,images/frame_524998.jpg,0.8,0.0
528.727,images/frame_528727.jpg,0.8,0.0
529.948,images/frame_529948.jpg,0.8,0.0
531.202,images/frame_531202.jpg,0.8,0.0
532.456,images/frame_532456.jpg,0.8,0.0
533.677,images/frame_533677.jpg,0.8,0.0
536.251,images/frame_536251.jpg,0.8,0.0
537.505,images/frame_537505.jpg,0.8,0.0
538.66,images/frame_538660.jpg,0.8,0.0
539.881,images/frame_539881.jpg,0.8,0.0
543.61,images/frame_543610.jpg,0.8,0.0
544.831,images/frame_544831.jpg,0.8,0.0
546.085,images/frame_546085.jpg,0.8,0.0
547.306,images/frame_547306.jpg,0.8,0.0
548.527,images/frame_548527.jpg,0.8,0.0
549.748,images/frame_549748.jpg,0.8,0.0
553.444,images/frame_553444.jpg,0.8,0.0
554.665,images/frame_554665.jpg,0.8,0.0
555.919,images/frame_555919.jpg,0.8,0.0
557.14,images/frame_557140.jpg,0.8,0.0
558.394,images/frame_558394.jpg,0.8,0.0
559.615,images/frame_559615.jpg,0.8,0.0
560.869,images/frame_560869.jpg,0.8,0.0
562.09,images/frame_562090.jpg,0.8,0.0
565.819,images/frame_565819.jpg,0.8,0.0
567.04,images/frame_567040.jpg,0.8,0.0
569.515,images/frame_569515.jpg,0.8,0.0
571.99,images/frame_571990.jpg,0.8,0.0
573.211,images/frame_573211.jpg,0.8,0.0
574.531,images/frame_574531.jpg,0.8,0.0
575.752,images/frame_575752.jpg,0.8,0.0
578.227,images/frame_578227.jpg,0.8,0.0
579.448,images/frame_579448.jpg,0.8,0.0
580.735,images/frame_580735.jpg,0.8,0.0
581.989,images/frame_581989.jpg,0.8,0.0
583.243,images/frame_583243.jpg,0.8,0.0
584.497,images/frame_584497.jpg,0.8,0.0
585.685,images/frame_585685.jpg,0.8,0.0
586.939,images/frame_586939.jpg,0.8,0.0
588.193,images/frame_588193.jpg,0.8,0.0
590.734,images/frame_590734.jpg,0.8,0.0
591.922,images/frame_591922.jpg,0.8,0.0
593.176,images/frame_593176.jpg,0.8,0.0
594.43,images/frame_594430.jpg,0.8,0.0
595.519,images/frame_595519.jpg,0.8,0.0
596.839,images/frame_596839.jpg,0.8,0.0
598.093,images/frame_598093.jpg,0.8,0.0
599.347,images/frame_599347.jpg,0.8,0.0
600.601,images/frame_600601.jpg,0.8,0.0
603.109,images/frame_603109.jpg,0.8,0.0
605.617,images/frame_605617.jpg,0.8,0.0
606.838,images/frame_606838.jpg,0.8,0.0
609.346,images/frame_609346.jpg,0.8,0.0
610.567,images/frame_610567.jpg,0.8,0.0
611.821,images/frame_611821.jpg,0.8,0.0
613.009,images/frame_613009.jpg,0.8,0.0
616.705,images/frame_616705.jpg,0.8,0.0
617.959,images/frame_617959.jpg,0.8,0.0
619.18,images/frame_619180.jpg,0.8,0.0
620.401,images/frame_620401.jpg,0.8,0.0
622.876,images/frame_622876.jpg,0.8,0.0
624.064,images/frame_624064.jpg,0.8,0.0
626.572,images/frame_626572.jpg,0.8,0.0
627.892,images/frame_627892.jpg,0.8,0.0
629.08,images/frame_629080.jpg,0.8,0.0
631.489,images/frame_631489.jpg,0.8,0.0
633.964,images/frame_633964.jpg,0.8,0.0
636.472,images/frame_636472.jpg,0.8,0.0
638.914,images/frame_638914.jpg,0.8,0.0
640.135,images/frame_640135.jpg,0.8,0.0
642.643,images/frame_642643.jpg,0.8,0.0
643.864,images/frame_643864.jpg,0.8,0.0
645.085,images/frame_645085.jpg,0.8,0.0
646.306,images/frame_646306.jpg,0.8,0.0
647.626,images/frame_647626.jpg,0.8,0.0
648.847,images/frame_648847.jpg,0.8,0.0
650.167,images/frame_650167.jpg,0.8,0.0
651.388,images/frame_651388.jpg,0.8,0.0
652.609,images/frame_652609.jpg,0.8,0.0
653.83,images/frame_653830.jpg,0.8,0.0
655.117,images/frame_655117.jpg,0.8,0.0
656.305,images/frame_656305.jpg,0.8,0.0
657.526,images/frame_657526.jpg,0.8,0.0
658.648,images/frame_658648.jpg,0.8,0.0
659.737,images/frame_659737.jpg,0.8,0.0
660.826,images/frame_660826.jpg,0.8,0.0
662.971,images/frame_662971.jpg,0.8,0.0
664.06,images/frame_664060.jpg,0.8,0.0
665.215,images/frame_665215.jpg,0.8,0.0
666.568,images/frame_666568.jpg,0.8,0.0
667.822,images/frame_667822.jpg,0.8,0.0
671.584,images/frame_671584.jpg,0.8,0.0
675.28,images/frame_675280.jpg,0.8,0.0
677.755,images/frame_677755.jpg,0.8,0.0
679.009,images/frame_679009.jpg,0.8,0.0
680.23,images/frame_680230.jpg,0.8,0.0
681.484,images/frame_681484.jpg,0.8,0.0
682.738,images/frame_682738.jpg,0.8,0.0
683.992,images/frame_683992.jpg,0.8,0.0
686.434,images/frame_686434.jpg,0.8,0.0
687.721,images/frame_687721.jpg,0.8,0.0
688.942,images/frame_688942.jpg,0.8,0.0
690.196,images/frame_690196.jpg,0.8,0.0
691.318,images/frame_691318.jpg,0.8,0.0
692.506,images/frame_692506.jpg,0.8,0.0
696.301,images/frame_696301.jpg,0.8,0.0
698.809,images/frame_698809.jpg,0.8,0.0
702.406,images/frame_702406.jpg,0.8,0.0
703.66,images/frame_703660.jpg,0.8,0.0
704.914,images/frame_704914.jpg,0.8,0.0
706.201,images/frame_706201.jpg,0.8,0.0
707.455,images/frame_707455.jpg,0.8,0.0
708.676,images/frame_708676.jpg,0.8,0.0
709.963,images/frame_709963.jpg,0.8,0.0
711.151,images/frame_711151.jpg,0.8,0.0
712.372,images/frame_712372.jpg,0.8,0.0
713.626,images/frame_713626.jpg,0.8,0.0
716.134,images/frame_716134.jpg,0.8,0.0
717.322,images/frame_717322.jpg,0.8,0.0
718.576,images/frame_718576.jpg,0.8,0.0
719.863,images/frame_719863.jpg,0.8,0.0
721.117,images/frame_721117.jpg,0.8,0.0
722.371,images/frame_722371.jpg,0.8,0.0
724.912,images/frame_724912.jpg,0.8,0.0
726.199,images/frame_726199.jpg,0.8,0.0
727.453,images/frame_727453.jpg,0.8,0.0
728.608,images/frame_728608.jpg,0.8,0.0
729.862,images/frame_729862.jpg,0.8,0.0
731.116,images/frame_731116.jpg,0.8,0.0
732.436,images/frame_732436.jpg,0.8,0.0
733.69,images/frame_733690.jpg,0.8,0.0
734.944,images/frame_734944.jpg,0.8,0.0
736.165,images/frame_736165.jpg,0.8,0.0
738.805,images/frame_738805.jpg,0.8,0.0
739.993,images/frame_739993.jpg,0.8,0.0
743.029,images/frame_743029.jpg,0.8,0.0
745.504,images/frame_745504.jpg,0.8,0.0
746.725,images/frame_746725.jpg,0.8,0.0
747.913,images/frame_747913.jpg,0.8,0.0
749.101,images/frame_749101.jpg,0.8,0.0
751.609,images/frame_751609.jpg,0.8,0.0
752.764,images/frame_752764.jpg,0.8,0.0
753.985,images/frame_753985.jpg,0.8,0.0
755.206,images/frame_755206.jpg,0.8,0.0
756.427,images/frame_756427.jpg,0.8,0.0
757.681,images/frame_757681.jpg,0.8,0.0
758.836,images/frame_758836.jpg,0.8,0.0
760.057,images/frame_760057.jpg,0.8,0.0
761.278,images/frame_761278.jpg,0.8,0.0
764.908,images/frame_764908.jpg,0.8,0.0
766.228,images/frame_766228.jpg,0.8,0.0
767.449,images/frame_767449.jpg,0.8,0.0
771.145,images/frame_771145.jpg,0.8,0.0
772.366,images/frame_772366.jpg,0.8,0.0
774.775,images/frame_774775.jpg,0.8,0.0
775.996,images/frame_775996.jpg,0.8,0.0
777.217,images/frame_777217.jpg,0.8,0.0
778.438,images/frame_778438.jpg,0.8,0.0
779.659,images/frame_779659.jpg,0.8,0.0
780.88,images/frame_780880.jpg,0.8,0.0
782.134,images/frame_782134.jpg,0.8,0.0
783.256,images/frame_783256.jpg,0.8,0.0
784.444,images/frame_784444.jpg,0.8,0.0
785.665,images/frame_785665.jpg,0.8,0.0
786.919,images/frame_786919.jpg,0.8,0.0
788.14,images/frame_788140.jpg,0.8,0.0
789.427,images/frame_789427.jpg,0.8,0.0
790.681,images/frame_790681.jpg,0.8,0.0
791.902,images/frame_791902.jpg,0.8,0.0
793.222,images/frame_793222.jpg,0.8,0.0
794.41,images/frame_794410.jpg,0.8,0.0
795.598,images/frame_795598.jpg,0.8,0.0
798.139,images/frame_798139.jpg,0.8,0.0
800.647,images/frame_800647.jpg,0.8,0.0
805.531,images/frame_805531.jpg,0.8,0.0
809.227,images/frame_809227.jpg,0.8,0.0
811.636,images/frame_811636.jpg,0.8,0.0
812.725,images/frame_812725.jpg,0.8,0.0
818.863,images/frame_818863.jpg,0.8,0.0
820.117,images/frame_820117.jpg,0.8,0.0
822.559,images/frame_822559.jpg,0.8,0.0
823.78,images/frame_823780.jpg,0.8,0.0
826.288,images/frame_826288.jpg,0.8,0.0
827.41,images/frame_827410.jpg,0.8,0.0
828.664,images/frame_828664.jpg,0.8,0.0
829.852,images/frame_829852.jpg,0.8,0.0
831.139,images/frame_831139.jpg,0.8,0.0
832.36,images/frame_832360.jpg,0.8,0.0
834.868,images/frame_834868.jpg,0.8,0.0
836.089,images/frame_836089.jpg,0.8,0.0
837.277,images/frame_837277.jpg,0.8,0.0
838.531,images/frame_838531.jpg,0.8,0.0
840.973,images/frame_840973.jpg,0.8,0.0
842.194,images/frame_842194.jpg,0.8,0.0
843.349,images/frame_843349.jpg,0.8,0.0
844.603,images/frame_844603.jpg,0.8,0.0
